,P1,P,P2,Q,R,S,T1,T,Cluster
709,-0.0009090909090823,0.1090909090909123,0.2081818181818287,0.3027272727272818,0.3945454545454621,0.4381818181818271,0.6354545454545517,0.818181818181817,3
710,-0.0009099181073746,0.1101000909918059,0.2092811646951803,0.3039126478616943,0.3958143767060971,0.4394904458598748,0.6360327570518614,0.8189262966332924,3
711,-0.0009132420091367,0.1050228310502237,0.2036529680365289,0.2995433789954368,0.3917808219178105,0.4356164383561683,0.6328767123287659,0.8164383561643764,3
712,-0.0009191176470501,0.1056985294117722,0.2058823529411784,0.3005514705882444,0.3933823529411841,0.437500000000009,0.6360294117647078,0.820772058823524,3
713,-0.0009174311926649,0.1045871559633064,0.2055045871559661,0.2990825688073455,0.39174311926606,0.4357798165137679,0.6330275229357758,0.8174311926605528,3
714,-0.0009182736455376,0.1037649219467384,0.2020202020202116,0.2975206611570326,0.3902662993572143,0.4343434343434413,0.6317722681358993,0.816345270890725,3
715,-0.0009354536950465,0.1057062675397561,0.2039289055191796,0.3012160898035565,0.395696913002807,0.4405986903648293,0.6417212347988692,0.829747427502337,3
716,-0.0009345794392567,0.1056074766355128,0.204672897196268,0.3018691588785096,0.3962616822429941,0.4411214953271076,0.6420560747663485,0.829906542056074,3
717,-0.0009302325581439,0.1088372093023294,0.20558139534884,0.3032558139534946,0.3972093023255866,0.4418604651162858,0.6409302325581445,0.8279069767441843,3
718,-0.0009337068160642,0.1092436974789959,0.2072829131652743,0.3043884220354885,0.3986928104575233,0.4435107376283935,0.6423902894491165,0.8300653594771218,3
719,-0.000899280575531,0.1438848920863267,0.2383093525179841,0.3309352517985667,0.4217625899280616,0.4649280575539621,0.6555755395683394,0.8363309352517979,1
720,-0.0009025270758165,0.1444043321299603,0.2391696750902523,0.3312274368231074,0.422382671480146,0.4657039711191367,0.6570397111913283,0.8384476534296016,1
721,-0.0008992805755438,0.1438848920863285,0.2401079136690622,0.3300359712230271,0.4208633093525231,0.4640287769784242,0.6537769784172728,0.8345323741007209,1
722,-0.0008904719501378,0.1424755120213677,0.2359750667853958,0.326803205699023,0.4167408726625125,0.4594835262689253,0.6464826357969689,0.82546749777381,1
723,-0.0009033423667613,0.1291779584462535,0.2231255645889821,0.3152664859982009,0.4065040650406584,0.4498644986449967,0.6386630532972153,0.820234869015369,1
724,-0.0009066183136942,0.1287398005439662,0.223028105167731,0.3155031731641074,0.4070716228467894,0.4505893019039077,0.6391659111514116,0.8213961922030815,1
725,-0.0009107468123646,0.1247723132969023,0.2204007285974642,0.3123861566484641,0.404371584699464,0.4480874316940006,0.6375227686703175,0.8205828779599268,1
726,-0.0009182736455507,0.1212121212120998,0.2176308539944858,0.3103764921946688,0.4031221303948517,0.4471992653810793,0.6382001836547236,0.8227731864095388,3
727,-0.0009165902841473,0.118240146654436,0.215398716773613,0.307057745187906,0.3996333638863463,0.443629697525211,0.6361136571952183,0.8203483043079776,3
728,-0.0009099181073746,0.1201091901728642,0.2165605095541417,0.3075523202911711,0.3994540491355752,0.4431301182893534,0.635122838944482,0.8180163785259412,3
729,-0.0009115770282632,0.1185050136736503,0.2151321786690867,0.3053783044667323,0.3974475843208785,0.4412032816773064,0.633546034639916,0.816773017319971,3
730,-0.0009132420091367,0.1178082191780738,0.216438356164379,0.3059360730593683,0.398173515981742,0.4420091324200998,0.6328767123287787,0.8164383561643894,3
731,-0.0009124087591284,0.1177007299270243,0.2171532846715317,0.306569343065704,0.3987226277372357,0.4425182481751935,0.63321167883213,0.816605839416065,3
732,-0.0009259259259303,0.1166666666666728,0.2194444444444428,0.3092592592592668,0.4027777777777858,0.4472222222222326,0.6407407407407569,0.8268518518518647,3
733,-0.0009337068160642,0.1129785247432395,0.2175536881419277,0.3071895424836679,0.4014939309057027,0.4463118580765728,0.6423902894491031,0.8300653594771351,3
734,-0.0009407337723201,0.1100658513640797,0.215428033866425,0.3057384760113,0.4007525870178828,0.4459078080903204,0.6444026340545547,0.8334901222954001,3
735,-0.0009372071227786,0.107778819119033,0.2127460168697303,0.3036551077788285,0.3983130271790145,0.4432989690721743,0.6401124648547217,0.8284910965323417,3
736,-0.0009225092250966,0.1070110701107135,0.2094095940959439,0.2979704797048031,0.3911439114391193,0.4354243542435489,0.6291512915129022,0.8145756457564642,3
737,-0.0009398496240646,0.1071428571428619,0.2095864661654006,0.3016917293233083,0.3966165413533833,0.4417293233082725,0.6372180451127836,0.8261278195488689,3
738,-0.0009433962264196,0.1113207547169791,0.2141509433962085,0.3075471698113221,0.4028301886792481,0.4481132075471755,0.6424528301886793,0.8320754716981117,3
739,-0.0009363295880194,0.1114232209737842,0.2134831460674005,0.3061797752809018,0.4007490636704156,0.445692883895137,0.6385767790262157,0.8267790262172237,3
740,-0.0009398496240646,0.1099624060150558,0.2095864661654273,0.3045112781955023,0.3994360902255772,0.4445488721804664,0.6400375939849775,0.8289473684210629,3
741,-0.0009416195856918,0.1101694915254132,0.2080979284369126,0.3041431261770281,0.3992467043314519,0.4444444444444474,0.6412429378531112,0.8305084745762666,3
742,-0.0009451795841255,0.109640831758021,0.2060491493383656,0.3374291115311926,0.3988657844990547,0.4442344045368639,0.6417769376181538,0.8317580340264664,1
743,-0.0009416195856918,0.113935969868157,0.2109227871939671,0.3418079096045247,0.4030131826742033,0.4482109227872001,0.6440677966101772,0.8333333333333378,1
744,-0.0009345794392568,0.115887850467286,0.2121495327102853,0.3420560747663703,0.4028037383177704,0.4476635514018846,0.6420560747663703,0.8299065420560849,1
745,-0.0009328358208999,0.1138059701492665,0.2108208955223866,0.3404850746268733,0.40111940298508,0.4458955223880666,0.6408582089552333,0.8283582089552266,1
746,-0.0009285051067825,0.1160631383472611,0.2135561745589509,0.3435468895078971,0.4029712163416882,0.4475394614670382,0.6406685236768792,0.8272980501392689,1
747,-0.0009354536950465,0.1131898971001004,0.2114125350795093,0.3423760523854145,0.4031805425631476,0.4480823199251692,0.6426566884939205,0.8306828811973725,1
748,-0.0009380863039444,0.106003752345215,0.2035647279549835,0.3367729831144541,0.3977485928705493,0.4427767354596691,0.6378986866791794,0.8264540337711053,1
749,-0.0009285051067561,0.1114206128133748,0.2089136490250911,0.3073351903435634,0.4011142061281496,0.4456824512534995,0.6397400185701231,0.8263695450325128,3
750,-0.0009233610341425,0.1144967682364024,0.2114496768236507,0.3111726685134053,0.4044321329640048,0.4487534626038957,0.6408125577100812,0.8264081255771113,3
751,-0.0009124087591284,0.1240875912408747,0.2208029197080252,0.3193430656934327,0.4114963503649668,0.4552919708029256,0.6441605839416102,0.82755474452555,1
752,-0.0009149130832614,0.1189387008234187,0.2159194876486663,0.3147301006404368,0.407136322049403,0.4510521500457455,0.6422689844464822,0.8261665141811532,1
753,-0.0009225092250966,0.1079335793358102,0.2047970479704868,0.3044280442804534,0.3976014760147697,0.4418819188191992,0.6365313653136492,0.8219557195572113,3
754,-0.0009199632014763,0.1067157313707328,0.2033118675253043,0.300827966881326,0.3937442502299922,0.4379024839006475,0.6320147194112147,0.8169273229070967,3
755,-0.0009259259259303,0.1101851851851866,0.2074074074074007,0.3037037037037109,0.3972222222222299,0.4416666666666767,0.6361111111111051,0.8222222222222392,3
756,-0.0009293680297177,0.1078066914498248,0.2044609665427457,0.3020446096654372,0.395910780669152,0.440520446096662,0.6356877323419922,0.8224907063197039,3
757,-0.0009259259259303,0.1111111111111169,0.2092592592592615,0.3027777777777805,0.3962962962962996,0.4407407407407464,0.6361111111111051,0.8222222222222392,3
758,-0.0009165902841473,0.1109074243813092,0.2098991750687289,0.3006416131989005,0.3932172318973408,0.4372135655362056,0.6315307057745075,0.8157653528872407,3
759,-0.0009354536950465,0.1113189897100074,0.2123479887745559,0.3367633302151618,0.3975678203928949,0.4424695977549165,0.6426566884939205,0.8306828811973725,1
760,-0.0009174311926388,0.1100917431192698,0.2091743119266128,0.3311926605504746,0.390825688073408,0.434862385321116,0.631192660550472,0.815596330275236,3
761,-0.000914076782454,0.111517367458854,0.2102376599634287,0.3308957952467977,0.3912248628884822,0.435100548446071,0.6325411334551944,0.8162705667276101,3
